element_id,city,city_name,elem_no,w,h,xOffset,yOffset,life,special,attrs,img_editor,png_client
7011,7,bomb,11,3,1,2,30,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/bomb/elem11_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bomb/elem11_stand.png
7012,7,bomb,12,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/bomb/elem12_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bomb/elem12_stand.png
7013,7,bomb,13,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/bomb/elem13_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bomb/elem13_stand.png
7014,7,bomb,14,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/bomb/elem14_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bomb/elem14_stand.png
8001,8,bun,1,1,1,2,10,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/bun/elem1_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem1_stand.png
8002,8,bun,2,1,1,2,10,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/bun/elem2_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem2_stand.png
8003,8,bun,3,1,1,2,10,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/bun/elem3_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem3_stand.png
8004,8,bun,4,1,1,2,10,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/bun/elem4_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem4_stand.png
8005,8,bun,5,1,1,2,21,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/bun/elem5_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem5_stand.png
8006,8,bun,6,1,1,2,21,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/bun/elem6_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem6_stand.png
8007,8,bun,7,1,1,2,17,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/bun/elem7_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem7_stand.png
8008,8,bun,8,4,2,0,45,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/bun/elem8_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem8_stand.png
8009,8,bun,9,3,3,1,20,-1,0x0,"0,7967",qqt/qqt_map_editor_fin-main/mapElem/bun/elem9_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem9_stand.png
8010,8,bun,10,3,3,1,20,-1,0x0,"0,7967",qqt/qqt_map_editor_fin-main/mapElem/bun/elem10_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem10_stand.png
8011,8,bun,11,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/bun/elem11_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem11_stand.png
8012,8,bun,12,1,1,1,21,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/bun/elem12_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem12_stand.png
8013,8,bun,13,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/bun/elem13_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem13_stand.png
8014,8,bun,14,3,3,2,19,-1,0x0,"0,7967",qqt/qqt_map_editor_fin-main/mapElem/bun/elem14_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem14_stand.png
8015,8,bun,15,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/bun/elem15_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem15_stand.png
8016,8,bun,16,1,1,0,-5,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/bun/elem16_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem16_stand.png
8017,8,bun,17,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/bun/elem17_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem17_stand.gif
8018,8,bun,18,1,1,0,16,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/bun/elem18_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem18_stand.gif
8019,8,bun,19,1,1,0,19,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/bun/elem19_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem19_stand.gif
8021,8,bun,21,1,1,4,33,3,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/bun/elem21_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem21_stand.png
8022,8,bun,22,1,1,4,16,2,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/bun/elem22_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem22_stand.png
8023,8,bun,23,1,1,3,-1,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/bun/elem23_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem23_stand.png
8024,8,bun,24,5,4,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/bun/elem24_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem24_stand.png
8025,8,bun,25,5,2,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/bun/elem25_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem25_stand.png
8026,8,bun,26,3,3,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/bun/elem26_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem26_stand.png
8027,8,bun,27,4,3,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/bun/elem27_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem27_stand.png
8028,8,bun,28,5,2,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/bun/elem28_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/bun/elem28_stand.png
9001,9,pig,1,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pig/elem1_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pig/elem1_stand.png
9002,9,pig,2,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/pig/elem2_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pig/elem2_stand.png
9003,9,pig,3,1,1,2,81,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pig/elem3_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pig/elem3_stand.png
9004,9,pig,4,4,3,1,62,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pig/elem4_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pig/elem4_stand.png
9005,9,pig,5,3,2,3,65,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pig/elem5_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pig/elem5_stand.png
9006,9,pig,6,2,2,2,14,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pig/elem6_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pig/elem6_stand.png
9007,9,pig,7,2,1,-1,23,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pig/elem7_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pig/elem7_stand.gif
9008,9,pig,8,2,1,0,22,-1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/pig/elem8_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pig/elem8_stand.gif
9009,9,pig,9,1,1,3,15,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pig/elem9_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pig/elem9_stand.png
9010,9,pig,10,1,1,5,21,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/pig/elem10_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pig/elem10_stand.png
9011,9,pig,11,1,1,1,11,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pig/elem11_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pig/elem11_stand.png
9012,9,pig,12,1,1,1,11,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/pig/elem12_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pig/elem12_stand.png
9013,9,pig,13,1,1,2,41,-1,0x0,5397,qqt/qqt_map_editor_fin-main/mapElem/pig/elem13_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pig/elem13_stand.png
9014,9,pig,14,1,1,21,81,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/pig/elem14_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/pig/elem14_stand.png
10001,10,treasure,1,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/treasure/elem1_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/treasure/elem1_stand.png
10002,10,treasure,2,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/treasure/elem2_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/treasure/elem2_stand.png
10003,10,treasure,3,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/treasure/elem3_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/treasure/elem3_stand.png
10004,10,treasure,4,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/treasure/elem4_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/treasure/elem4_stand.png
10005,10,treasure,5,1,1,2,12,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/treasure/elem5_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/treasure/elem5_stand.png
10006,10,treasure,6,1,1,0,19,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/treasure/elem6_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/treasure/elem6_stand.gif
10007,10,treasure,7,1,1,2,13,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/treasure/elem7_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/treasure/elem7_stand.png
10008,10,treasure,8,1,1,1,13,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/treasure/elem8_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/treasure/elem8_stand.png
10009,10,treasure,9,3,3,1,2,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/treasure/elem9_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/treasure/elem9_stand.png
10010,10,treasure,10,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/treasure/elem10_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/treasure/elem10_stand.png
10011,10,treasure,11,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/treasure/elem11_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/treasure/elem11_stand.png
10012,10,treasure,12,1,1,-1,45,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/treasure/elem12_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/treasure/elem12_stand.png
10013,10,treasure,13,1,1,-1,43,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/treasure/elem13_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/treasure/elem13_stand.png
10014,10,treasure,14,1,1,0,41,-1,0x0,6682,qqt/qqt_map_editor_fin-main/mapElem/treasure/elem14_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/treasure/elem14_stand.png
10015,10,treasure,15,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/treasure/elem15_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/treasure/elem15_stand.png
10016,10,treasure,16,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/treasure/elem16_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/treasure/elem16_stand.png
10017,10,treasure,17,1,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/treasure/elem17_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/treasure/elem17_stand.png
11001,11,match,1,1,1,1,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/match/elem1_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/match/elem1_stand.png
11002,11,match,2,1,1,3,10,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/match/elem2_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/match/elem2_stand.png
11003,11,match,3,1,1,4,11,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/match/elem3_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/match/elem3_stand.png
11004,11,match,4,15,4,1,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/match/elem4_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/match/elem4_stand.png
11005,11,match,5,1,9,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/match/elem5_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/match/elem5_stand.png
11006,11,match,6,1,9,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/match/elem6_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/match/elem6_stand.png
11007,11,match,7,13,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/match/elem7_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/match/elem7_stand.png
11008,11,match,8,1,1,3,12,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/match/elem8_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/match/elem8_stand.png
11009,11,match,9,1,1,1,14,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/match/elem9_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/match/elem9_stand.png
12001,12,sculpture,1,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/sculpture/elem1_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/sculpture/elem1_stand.png
12002,12,sculpture,2,1,1,0,14,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/sculpture/elem2_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/sculpture/elem2_stand.png
12003,12,sculpture,3,1,1,2,13,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/sculpture/elem3_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/sculpture/elem3_stand.png
12004,12,sculpture,4,1,1,2,14,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/sculpture/elem4_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/sculpture/elem4_stand.png
12005,12,sculpture,5,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/sculpture/elem5_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/sculpture/elem5_stand.png
12006,12,sculpture,6,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/sculpture/elem6_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/sculpture/elem6_stand.png
12007,12,sculpture,7,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/sculpture/elem7_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/sculpture/elem7_stand.png
12008,12,sculpture,8,1,1,6,41,-1,0x0,7967,qqt/qqt_map_editor_fin-main/mapElem/sculpture/elem8_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/sculpture/elem8_stand.png
12009,12,sculpture,9,1,1,6,41,-1,0x0,7967,qqt/qqt_map_editor_fin-main/mapElem/sculpture/elem9_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/sculpture/elem9_stand.png
12010,12,sculpture,10,1,1,4,25,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/sculpture/elem10_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/sculpture/elem10_stand.png
12011,12,sculpture,11,1,1,2,29,-1,0x0,5397,qqt/qqt_map_editor_fin-main/mapElem/sculpture/elem11_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/sculpture/elem11_stand.png
12012,12,sculpture,12,1,1,2,29,-1,0x0,5397,qqt/qqt_map_editor_fin-main/mapElem/sculpture/elem12_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/sculpture/elem12_stand.png
12020,12,sculpture,20,1,1,2,13,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/sculpture/elem20_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/sculpture/elem20_stand.png
12021,12,sculpture,21,1,1,2,13,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/sculpture/elem21_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/sculpture/elem21_stand.png
12022,12,sculpture,22,5,2,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/sculpture/elem22_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/sculpture/elem22_stand.png
13001,13,machine,1,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/machine/elem1_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem1_stand.png
13002,13,machine,2,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/machine/elem2_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem2_stand.png
13003,13,machine,3,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/machine/elem3_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem3_stand.png
13004,13,machine,4,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/machine/elem4_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem4_stand.png
13005,13,machine,5,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/machine/elem5_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem5_stand.png
13006,13,machine,6,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/machine/elem6_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem6_stand.png
13007,13,machine,7,1,1,3,13,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem7_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem7_stand.png
13008,13,machine,8,1,1,2,13,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem8_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem8_stand.png
13009,13,machine,9,1,1,3,13,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem9_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem9_stand.png
13010,13,machine,10,1,1,3,13,1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem10_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem10_stand.png
13011,13,machine,11,1,1,2,14,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem11_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem11_stand.png
13012,13,machine,12,2,1,4,19,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem12_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem12_stand.png
13013,13,machine,13,1,1,2,15,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem13_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem13_stand.png
13014,13,machine,14,1,1,2,34,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem14_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem14_stand.png
13015,13,machine,15,1,1,0,0,-1,0x10,3855,qqt/qqt_map_editor_fin-main/mapElem/machine/elem15_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem15_stand.png
13016,13,machine,16,2,1,4,55,-1,0x0,6682,qqt/qqt_map_editor_fin-main/mapElem/machine/elem16_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem16_stand.png
13017,13,machine,17,2,1,6,53,-1,0x0,"4112,6682",qqt/qqt_map_editor_fin-main/mapElem/machine/elem17_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem17_stand.png
13020,13,machine,20,3,13,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem20_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem20_stand.gif
13021,13,machine,21,1,13,41,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem21_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem21_stand.gif
13022,13,machine,22,1,1,3,14,1,0x2,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem22_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem22_stand.png
13024,13,machine,24,1,1,2,43,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem24_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem24_stand.png
13034,13,machine,34,1,1,0,35,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem34_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem34_stand.png
13035,13,machine,35,2,1,0,47,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem35_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem35_stand.png
13036,13,machine,36,2,1,0,80,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem36_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem36_stand.png
13037,13,machine,37,2,1,0,6,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem37_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem37_stand.png
13038,13,machine,38,2,1,0,6,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem38_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem38_stand.png
13039,13,machine,39,2,1,-6,44,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem39_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem39_stand.png
13040,13,machine,40,2,2,-2,6,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem40_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem40_stand.png
13042,13,machine,42,5,2,0,38,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem42_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem42_stand.png
13043,13,machine,43,3,1,-3,62,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem43_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem43_stand.png
13044,13,machine,44,4,1,-10,58,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem44_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem44_stand.png
13045,13,machine,45,2,1,-1,66,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem45_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem45_stand.png
13046,13,machine,46,3,1,-8,69,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem46_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem46_stand.png
13047,13,machine,47,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/machine/elem47_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem47_stand.png
13048,13,machine,48,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/machine/elem48_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem48_stand.png
13049,13,machine,49,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/machine/elem49_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem49_stand.png
13050,13,machine,50,1,1,0,0,-1,0x0,3851,qqt/qqt_map_editor_fin-main/mapElem/machine/elem50_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem50_stand.png
13051,13,machine,51,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/machine/elem51_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem51_stand.png
13052,13,machine,52,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/machine/elem52_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem52_stand.png
13053,13,machine,53,1,1,0,0,-1,0x0,3855,qqt/qqt_map_editor_fin-main/mapElem/machine/elem53_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem53_stand.png
13054,13,machine,54,15,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem54_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem54_stand.png
13055,13,machine,55,15,1,0,0,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem55_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem55_stand.png
13056,13,machine,56,2,1,1,32,-1,0x0,0,qqt/qqt_map_editor_fin-main/mapElem/machine/elem56_stand.img,geno-extracted/QQTang5.2_Beta1Build1/data/object/mapElem/machine/elem56_stand.png
